wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
6746,,,,,,,,,,,,,,,4.0,,5.0,,,,,6.0,,,5.0,,,5.0,,,6.0,,,5.0,,,5.0
6747,,,,,,,,6.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,,6.0,,7.0,7.0
6748,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,5.0,,,,,,
6749,,,,,,,,,,3.0,,,,3.0,,4.0,,,4.0,,,,,,4.0,,,,,,4.0,,,,4.0,,
6750,,,,,,,,,,,,,,,,,7.0,,,,,,,,,6.0,,,5.0,,,7.0,7.0,,7.0,,
6751,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0
6752,,,,,,4.0,4.0,4.0,5.0,,7.0,5.0,5.0,7.0,7.0,6.0,7.0,,7.0,,,4.0,5.0,,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
6753,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,5.0,,,,,,5.0,,,,,
6754,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,
6756,,1.0,,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,
6758,,5.0,,,6.0,,,5.0,6.0,,,,5.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,,,7.0,,,5.0,,,,,,,,7.0,,
6759,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0,
6760,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,4.0,,,,,4.0,
6763,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,,
6765,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,
6766,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,4.0,5.0,,,,,
6767,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,,6.0,,4.0,6.0,6.0,
6769,,,,,,,3.0,,4.0,2.0,,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,,,4.0,,4.0,4.0,,,3.0,,4.0,,
6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,
6771,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0
6773,,,,,,,4.0,,,4.0,,,,4.0,,4.0,,4.0,,4.0,,,,,,,,,5.0,,,,4.0,,,,
6774,,,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,,,,,,,5.0,,,,,,
6775,,,,,,,,,4.0,,2.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,4.0,,,,4.0,
6777,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,4.0,,
6778,,,3.0,3.0,3.0,3.0,,,4.0,,,,,4.0,,,,,,,,,,,4.0,6.0,,,,,,5.0,,,,,
6780,,,,,,,,4.0,4.0,,,,4.0,5.0,5.0,5.0,5.0,,5.0,,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,,
6781,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,5.0,,,,,,
6782,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,4.0,,5.0,,,,,4.0,,,,4.0,
6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,
6785,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,,,4.0,7.0,,,,,,5.0,,,,,,4.0,,
6788,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,,4.0,
6789,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,,5.0,,7.0,7.0
6790,,,,,,,,2.0,4.0,1.0,,,4.0,4.0,3.0,,,4.0,,,4.0,,4.0,,,4.0,3.0,4.0,,,4.0,,,4.0,,,4.0
6791,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,3.0,,,,,,4.0,,,,,4.0,
6792,,4.0,4.0,3.0,4.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,3.0,,,,,4.0,,,
6793,,,,,,,,,,,,,,1.0,2.0,3.0,,2.0,,1.0,,2.0,,,3.0,,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,,,3.0
6794,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,4.0,
6795,,,,,,,,,,,,,4.0,,4.0,,5.0,,4.0,,,,,,,,,,,,3.0,,,,3.0,,
6796,,,,,,,,,,,2.0,,,4.0,4.0,,,,4.0,,,,,,3.0,,,,,,4.0,,,,4.0,,
6797,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,4.0,,,,,
6798,,,,,,,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,4.0,4.0,
6799,,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,6.0,,6.0,6.0,6.0,
6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,7.0,,,,
6801,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,,
6802,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,7.0,,,,
6803,,,,,,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,7.0,,
6804,,,,,,,,,3.0,,,,3.0,,3.0,,4.0,,4.0,,,,,,3.0,,,,,,4.0,,,,3.0,,
6805,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,6.0,,
6806,2.0,2.0,4.0,3.0,3.0,,3.0,,,,,,,4.0,,,,,,4.0,,,,,,4.0,,4.0,,,,,4.0,,,,
6807,,,,,,,,,,,,,4.0,4.0,4.0,2.0,3.0,4.0,,2.0,,,1.0,2.0,,2.0,2.0,,2.0,,,4.0,3.0,,,,
6808,,,,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,,,
6809,5.0,,4.0,,,4.0,,,,,,,,4.0,,,,,,,6.0,,,,4.0,4.0,,,,,,,,,,,
6810,,,,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,,,
6812,,,,,,,3.0,3.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,3.0,,,,,4.0,,,,,
6813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,
6814,,,,,,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,,7.0,,7.0,7.0
6815,,,,,,5.0,4.0,,,,,4.0,,,,,,4.0,,,,,,,,3.0,4.0,4.0,,5.0,5.0,,6.0,,,,
6817,,,,,,,,,,3.0,,,4.0,3.0,4.0,4.0,4.0,,4.0,,,,,,4.0,3.0,,4.0,,,4.0,,3.0,,,,
6818,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,3.0,
6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,
6820,,,,,,2.0,2.0,3.0,2.0,3.0,,,,3.0,,,,,4.0,,4.0,,,3.0,,3.0,,4.0,,,4.0,,,3.0,,,4.0
6821,,,,,,,7.0,,,7.0,,,,6.0,,,7.0,7.0,7.0,7.0,7.0,5.0,6.0,,,,,,,7.0,,,7.0,,,,
6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823,,,,,,,,,,3.0,,,3.0,,,4.0,,4.0,,,,4.0,,,,,4.0,,4.0,,,,4.0,,,,
6824,,,,,,4.0,4.0,4.0,,,5.0,,,4.0,,,,5.0,5.0,,,,,5.0,,,,,,,5.0,,,,,,5.0
6825,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,4.0,
6826,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,4.0,,,,,,,,,,
6827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
6828,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,4.0,,,,
6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,
6830,,,,,,,,,,,,,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,,4.0,
6831,,,,,,,,4.0,4.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,,,,,,,,,,5.0,,,,,,
6833,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,5.0,,,,
6834,,,,,,2.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,,,,3.0,4.0,4.0,,,,,,3.0,4.0,,3.0,,,
6835,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,
6836,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,7.0,,,,,5.0,,,,,
6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,
6838,,,,,,4.0,,4.0,5.0,5.0,,4.0,4.0,4.0,5.0,6.0,5.0,,4.0,5.0,5.0,,,4.0,5.0,,5.0,,5.0,5.0,,7.0,5.0,,7.0,4.0,
6839,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,3.0,,,3.0,,,,
6840,,,,,,,,4.0,,3.0,,5.0,,4.0,6.0,,,4.0,,4.0,4.0,,,5.0,,4.0,,,5.0,,,5.0,6.0,,6.0,,
6841,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,4.0,
6842,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,3.0,,,,3.0,
6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0,,,,
6844,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,,3.0,,,3.0,,3.0,,,3.0,,,,,3.0,,,,4.0,
6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6846,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,7.0,,,
6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6849,,,,,,,,,,,,,1.0,3.0,3.0,2.0,2.0,2.0,,,2.0,2.0,,,1.0,2.0,,,3.0,,,3.0,,,3.0,,
6850,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,4.0,,
6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6852,,,,,,3.0,,,4.0,,,,,,,,,,4.0,,,,,,3.0,,,,,,4.0,,,,,3.0,
6853,,,,,,,,,,,3.0,,1.0,4.0,4.0,4.0,4.0,,4.0,,,,3.0,,,,,,4.0,,,,,,5.0,,
6855,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,6.0,,,,,,,,,,5.0,,,,,,,,,
6856,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,5.0,,,,,
6858,,,,,,,,,4.0,,,,,,4.0,,5.0,,4.0,,,,,,,4.0,,,,,,5.0,,,,,
6859,,,,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,4.0,,,
6860,,,,,,,,4.0,,,,,3.0,4.0,,4.0,,4.0,,4.0,,3.0,,,5.0,,,4.0,,,,,4.0,,,,4.0
6861,,,,,,,,,,4.0,,,,5.0,,4.0,,6.0,,6.0,,,6.0,,6.0,,5.0,,5.0,,5.0,,,5.0,,,
6862,,,,,,5.0,4.0,4.0,5.0,,,4.0,4.0,5.0,5.0,5.0,4.0,,,5.0,,,,,,,,,,,5.0,,,,,,
6864,,,,,,,4.0,4.0,4.0,2.0,,4.0,4.0,5.0,5.0,5.0,5.0,4.0,,,,,,,4.0,,4.0,,,,,4.0,,,,4.0,
6865,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,6.0,,,,
6866,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,7.0,,,,,7.0,,,,
6867,,,,,,,,,,,,,,,,,,7.0,,,7.0,,,,7.0,,,,,,7.0,,,,,,
6868,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,7.0,,,,,,,,,
6869,,,,,,,,,,,,,4.0,3.0,4.0,2.0,3.0,3.0,3.0,,4.0,,,,,3.0,,,,,,3.0,,,,,
6870,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,4.0,,5.0,,,,,5.0,,,,,
6871,,,,,,,,,,1.0,,,4.0,4.0,4.0,4.0,3.0,,,,,,3.0,,,,,,,4.0,,,4.0,,,,
6872,3.0,,,,,,4.0,,,,,,4.0,4.0,3.0,4.0,2.0,,,4.0,,,,,,,,,4.0,,,,4.0,,,,
6873,,,,,,,,,5.0,,,,,,,6.0,,,,,,,,,,,,5.0,,,,,7.0,,,,
6874,,,,,,5.0,,,4.0,,4.0,,,4.0,,,,,,,4.0,,,,,,,,,,5.0,,,,,,
6875,,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,,,,,,6.0,,,,,
6876,,7.0,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,4.0,,,,,4.0,,,,3.0,
6877,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,
6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
6880,,,,,,,,,,,,,,,,,,7.0,,,7.0,,,7.0,,,,,,7.0,,,,,,7.0,
6882,,,,,,,,,,,,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,6.0,2.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,,6.0,7.0
6883,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,5.0,,,,,6.0,,,,,
6884,,,,,,,,,,,,,,4.0,,,,,,,7.0,,,,,,,,,,5.0,,,,,,
6885,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,3.0,,2.0,,,,3.0,,,3.0,,,4.0,
6888,,,,4.0,,,,,5.0,,,,,4.0,,,,,,,,5.0,,,4.0,,,,,,,7.0,,,,,
6889,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,
6890,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,
6891,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,
6892,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,5.0,,,,,5.0,,,,,
6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,3.0
6894,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,4.0,,,5.0,,,4.0,4.0,,,,
6895,,,,,,,,,3.0,,,,,,4.0,,4.0,,4.0,,4.0,,,,,,,,,4.0,,,4.0,,,,
6896,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,4.0,,,
6897,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,5.0,,,,5.0,,5.0,,,5.0,
6898,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,
6899,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,6.0,,,
6900,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
6901,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,4.0,,,,,,4.0,,,,,,
6902,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,5.0,,,,
6903,,,5.0,,,,,,,,,,4.0,,3.0,,4.0,3.0,,3.0,,,,,,,,,,,4.0,,,,4.0,,
6904,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,5.0,,5.0,,,,
6906,,,,,,,,,,,,,,3.0,,3.0,,3.0,,4.0,,4.0,,,,3.0,,,3.0,4.0,2.0,3.0,,3.0,,3.0,
6907,,,,,,,,,,,,,,,3.0,,,3.0,,,,,3.0,,,,,,3.0,,,,3.0,,4.0,,
6908,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,5.0,,,,
6909,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,4.0,4.0,5.0,,,,,5.0,,,,
6910,,,,,,,,,,,,,5.0,4.0,5.0,4.0,6.0,,,,4.0,,,,,,,,,,,4.0,,,,5.0,
6911,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,
6912,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,
6913,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,5.0,6.0,,,,
6914,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,
6915,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,,
6916,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
6917,,,,,,,4.0,,,,,4.0,5.0,,,,7.0,,,,,,,,,,,6.0,,,,,7.0,,,,
6918,,,,,,5.0,6.0,7.0,,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,,,,,,5.0,,,,,,5.0,
6919,,,,,,,,,,,,6.0,,,,7.0,,,,7.0,,,,,,,,,7.0,,,,7.0,,,,
6920,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,3.0,,
6921,,,,,,,,,3.0,,,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,,,,4.0,5.0,4.0,5.0,3.0,5.0,4.0,,,,4.0
6922,,,,,,,,,,,,,4.0,4.0,,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,,
6923,,,,,,,,,,,,3.0,3.0,2.0,2.0,4.0,,3.0,,,,,,,,,4.0,,,,,4.0,,,,3.0,
6924,,,,,,,,,,,3.0,,,,4.0,,,,1.0,,,,,,,,,,,,4.0,,,,,,
6925,,,,,,,4.0,4.0,5.0,4.0,4.0,,,,4.0,,5.0,,,,,4.0,,,4.0,,,4.0,,,5.0,,6.0,4.0,,,4.0
6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
6927,,,,,,,,,,4.0,,,,4.0,,3.0,,,3.0,,,3.0,,3.0,4.0,4.0,,,4.0,,,,4.0,,,,
6928,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,,
6929,,,,,,,,,,,,4.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,,4.0,,5.0,5.0,5.0,
6930,,,,,,,,,,2.0,,,,3.0,,3.0,,,3.0,,,,,,,,,,3.0,,,,4.0,,,,
6932,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,5.0,,,,,
6933,,,,,,,,,,,2.0,,,,3.0,,,,3.0,,,,,,,,,,,,,4.0,,,,4.0,
6934,,,,,,,,,,,,,,,3.0,,,4.0,,,,,3.0,,,,,,,,,,,,,,
6935,,,,,,,,,,,,5.0,4.0,4.0,5.0,5.0,4.0,,,,,,,,,,4.0,,,,,5.0,,,,,
6936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,
6937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,,,,,4.0,,,,5.0,
6939,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,,,,,,,5.0,,,6.0,,,
6940,,,,,,4.0,3.0,4.0,4.0,,,,3.0,4.0,4.0,4.0,4.0,,,,4.0,,,,4.0,,,,,,4.0,,,,5.0,,
6942,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,
6943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0,,,,
6945,,,,,,,,,,,,,4.0,4.0,3.0,4.0,2.0,,4.0,,,4.0,,,,3.0,,,,,,3.0,,,,,
6946,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,
6947,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,
6948,,,,,,,,5.0,,,,,,5.0,,,,5.0,,,,,,,,,,5.0,,,,,5.0,,,,
6950,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,5.0,,,,,,
6951,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,4.0,,,,,,5.0,,,,,
6952,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,5.0,,,,,
6953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,
6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0
6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,,,,5.0,
6956,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,,,5.0,,,,,5.0,,,,,,6.0,,,,,,6.0
6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6958,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,5.0,
6959,,,,,,,,,,,,,,4.0,,,4.0,,4.0,,,4.0,,,,,,,4.0,,,,4.0,,,,
6960,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,3.0,,,,4.0,,,,
6961,,4.0,,4.0,,,,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,5.0,5.0,,,,,,5.0,,,,,,4.0,,,,5.0,
6962,,,,,,,,5.0,,5.0,,,,,,,,,,,,4.0,,,,,,,,,6.0,,,,,,
6963,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,6.0,,,
6964,,4.0,,4.0,4.0,4.0,,,4.0,,3.0,4.0,,,4.0,4.0,,4.0,4.0,4.0,,,,,4.0,,5.0,4.0,4.0,,,,4.0,,,,
6965,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,4.0,,,,,,4.0,,,,,4.0,
6966,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,4.0,,,,4.0
6967,,3.0,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,4.0,,
6968,4.0,,5.0,,,5.0,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,5.0,,,,,
6969,,,,,,5.0,4.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,,7.0,
6970,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,4.0,
6972,,,,,,,,,,,,,,,4.0,,3.0,,4.0,,,4.0,,,3.0,,,,,,3.0,,,,2.0,,
6973,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,4.0,,,4.0,,,4.0,,4.0,5.0,,,5.0
6974,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,,,,,,,5.0,,,5.0,,,,
6975,,5.0,,,,,,,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,,,,,,,,,7.0,,,,,,7.0,,,,,
6976,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,,,,,,,,,7.0,,,,,,
6977,,,,,,,3.0,,,,,3.0,4.0,4.0,2.0,4.0,3.0,,3.0,,,,,,,,,,4.0,,,,4.0,,,,
6978,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,2.0,,,,2.0,
6979,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,4.0,5.0,,,
6980,,,,,,,,,,,,,3.0,,4.0,,3.0,,3.0,,,,,,,,,,,,,4.0,,,,,
6981,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,
6982,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,
6983,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,
6984,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,3.0,,,,4.0,,
6985,,4.0,4.0,,1.0,,,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,4.0,,,,,,4.0,,,,4.0,
6987,,,,,,,,,,,,,7.0,,,,7.0,,,,6.0,,,,7.0,,,,6.0,,,6.0,,,,,
