wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
5414,,3.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,
5415,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,
5416,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,,3.0,,3.0,,3.0,
5417,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,,
5418,,2.0,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,,,3.0,,,,,,,3.0,,,,,,,
5419,,,,,,,,,2.0,1.0,,,,,1.0,,,,0.0,,,,,,,,,2.0,,,,,,1.0,,,
5420,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,3.0,,,,
5421,,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,2.0,,,,,,,,3.0,,,,,
5422,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,
5424,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
5425,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,
5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5427,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,3.0,,,,
5428,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,2.0,2.0,,2.0,,,2.0,2.0,,2.0,,,
5429,,,,,,,,,,,,1.0,,1.0,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,
5431,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,3.0,,,,,,3.0
5432,,,,,,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,3.0,,,,,,,4.0,3.0,,
5433,0.0,2.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,3.0,,,
5434,,,,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,3.0,,,,3.0,,,,,,,,
5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,
5438,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,
5439,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
5440,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,1.0,2.0,2.0,,2.0,2.0,,,2.0,,,,3.0,
5441,,,,,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,1.0,,,,,,,0.0,,3.0,,,,,,2.0,,,,
5442,,,3.0,3.0,2.0,2.0,3.0,,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,4.0,,,,,,,,,
5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,,2.0,,,3.0,,,,,,,,,3.0,,,4.0,,,,,,,,,,,3.0,,,,,,,,,
5447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
5448,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
5449,,,,,,,,,,1.0,,,1.0,,,1.0,,2.0,,,2.0,2.0,,,2.0,,2.0,,,2.0,,,2.0,2.0,,2.0,
5450,,,,,,,,,,,,,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0
5451,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,,,,,,,,,,3.0,,,,,,,,
5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
5454,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,
5455,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,3.0,,,,,,3.0,,,
5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5459,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,2.0,,,4.0,,,3.0,,,4.0,,,4.0
5460,,,,,,,,,,,,,2.0,,1.0,,,2.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,
5461,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,3.0,,,,,,3.0,,,,,
5462,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,,,2.0,3.0,,,,,,4.0,3.0,,,,
5464,,,,,,,,,,1.0,,2.0,,,,2.0,,,,2.0,,,,,,3.0,,,,,,4.0,,,,,
5465,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,,,,,,,,,3.0,,,,,,,2.0,,,
5466,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
5467,,,1.0,,,0.0,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,,
5468,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,
5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
5471,,,,,,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,2.0,4.0,3.0,4.0,,3.0,4.0,,,4.0,,,,,3.0,,,,,,4.0,,,
5472,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,
5473,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,
5474,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,
5475,1.0,1.0,,,,1.0,,0.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,2.0,,,,,,2.0,,,,,
5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
5477,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,2.0,
5478,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,
5479,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,3.0,,,,,,,
5481,,,,,,,,0.0,,2.0,,,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,2.0,,,,2.0,,
5483,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,2.0,,,,2.0,
5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
5485,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,2.0,2.0,,2.0,,,2.0,,,
5486,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
5487,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,
5488,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,,,
5489,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,
5491,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,,
5493,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,
5494,,,,,,,,,,,,,2.0,,,,2.0,,,,3.0,,,,,,,,,,,3.0,,,,,
5495,,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,3.0,3.0,,,,,,,,,2.0,,,,,,4.0,,
5496,,1.0,,,,,,,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,,,,,,,4.0,,,,,,4.0,,,,
5497,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,,,,,,3.0,,,,,,,,,,
5498,,,,,,,,,,3.0,,,,3.0,,,,2.0,,,,,,,,,3.0,,,,,3.0,,,,,
5499,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,2.0,3.0,,,2.0,,3.0,3.0,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,
5501,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0
5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
5504,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,
5505,,,,,,,,,3.0,,,,,3.0,,,,2.0,,,,,3.0,,3.0,,,,,,,3.0,,,,,
5506,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,
5507,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
5508,,,,,,,,,,3.0,,,,3.0,,1.0,,,,,,3.0,,,,,,,,,3.0,,,,,,
5510,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,1.0,,,,,,1.0,,
5512,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,3.0,,,,,
5513,,,,,,,,,2.0,1.0,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,
5514,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,
5515,,,,,,,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,4.0,,,,,,4.0,,,
5517,3.0,,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,
5518,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,2.0,
5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5520,,,,,,,,,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,,3.0,1.0,,,2.0,,2.0,2.0,,,,
5522,,,,,,,,,,2.0,,,2.0,,,2.0,,2.0,,,,,,,,2.0,,,,,,2.0,,,,2.0,
5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
5524,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,
5525,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5529,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,,,3.0,,3.0,3.0,,3.0,,,3.0,3.0,3.0,,,,3.0,,,
5530,,2.0,2.0,2.0,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,,,,,3.0,,,,,,3.0,,,,,
5531,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,2.0,
5532,,2.0,,2.0,,,,,,1.0,2.0,,,2.0,,,2.0,2.0,2.0,2.0,,,,,,2.0,,,,,,3.0,,,,,
5533,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
5534,,3.0,,4.0,4.0,,,,,3.0,,,,,,,3.0,,,,,,,,,4.0,,,,,,4.0,,,,,
5535,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,
5536,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,3.0,3.0,3.0,3.0,,,
5537,,,,,,,,,,,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,,2.0,,2.0,,2.0,0.0,,2.0,1.0,,
5538,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,
5540,2.0,,3.0,,,,,3.0,,,,,3.0,3.0,3.0,4.0,4.0,,4.0,,,,,,3.0,,,,,,4.0,,,,,,4.0
5541,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,3.0,,,3.0,3.0,,3.0,
5542,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,,,,,,,,,,,2.0,,3.0,,3.0,,3.0,2.0,3.0,,3.0,,3.0,,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,,3.0,
5544,,,,,,2.0,,2.0,,2.0,,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,,,,,,,,,,3.0,,,,,
5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,
5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,2.0,2.0,,,
5550,3.0,,3.0,,,,,,3.0,3.0,,,,,,4.0,,,,,,,,,,,,3.0,,,,,3.0,,,,
5551,,2.0,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,3.0,,,,,,,3.0,,,,,,,
5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,
5553,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,
5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5555,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,
5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
5557,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,4.0,,,,,,,,
5558,2.0,3.0,2.0,,,2.0,,,,,,,,2.0,,,1.0,3.0,,,,,,,,2.0,,,,,,3.0,2.0,,,,
5560,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,3.0,,,
5561,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,
5562,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,
5563,,,2.0,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,,,4.0,,,,,,,,4.0,,,,,,,
5564,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
5565,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,2.0,,,,,,3.0,,,,,
5566,,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,3.0,,,,,,,1.0,,,,3.0,
5567,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,3.0,,,,,,,,,,,4.0,,,,,,4.0,,,,
5568,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5571,,,,,,,3.0,,,,,,3.0,,3.0,,3.0,,3.0,,,,,,,,,,,3.0,,,,,,,
5572,,3.0,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5573,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,
5574,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,
5575,,,,,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,3.0,,,,3.0,,,,3.0,,,4.0,,,
5576,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,2.0,,,,,
5577,,1.0,1.0,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,,3.0,,,,,,,,3.0,,,,,,
5579,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,2.0,,,,
5580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,
5581,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,3.0,,,,,,4.0,,,
5582,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,
5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,
5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,3.0,3.0,3.0,,2.0,3.0,4.0,,4.0,
5587,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,2.0,,2.0,,,1.0,2.0,,,,,,2.0
5588,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,2.0,
5589,,,,,,,,,,,,1.0,,,,3.0,,,,3.0,,,,,,,4.0,2.0,,,,,4.0,,,,
5591,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
5592,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,,,3.0,,,,,,2.0,,,,3.0,
5593,,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,3.0,,,,,,3.0,,,,
5594,,,,,,,,,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,
5596,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,1.0,2.0,2.0,0.0,1.0,,2.0,,2.0,3.0,3.0,
5597,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,2.0,,,,,,3.0,,,,,
5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
5600,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,,,,,,
5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
5602,3.0,,3.0,,,,,3.0,,3.0,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,,
5603,,,,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,3.0,,,,,,3.0,,,
5605,,,2.0,,2.0,,,,2.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,
5607,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,
5608,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,,
5610,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,3.0,,
5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,,,,,,2.0,1.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,
5613,,,,,,,,,3.0,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3.0,3.0,,,4.0,,,
5614,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,
5615,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,,,,,,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,3.0,,2.0,3.0,,3.0,,,3.0,,,3.0,,,2.0,,
5618,,,,,,3.0,,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,,,,,,,,,,4.0,,,,,,4.0,,,
5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5621,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,,,,,,,3.0,,,,2.0,,,,,3.0,,,,
5622,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,2.0,,,,,3.0,,,,,,3.0,,,,
5624,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,
5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5626,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
5627,,,,,,,,,,,,,2.0,,1.0,,1.0,,2.0,,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,2.0,1.0,,
5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,
5630,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,3.0,,,,,
5631,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,3.0,,,
5632,,,,,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,
5633,,,,,2.0,,,,2.0,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,2.0,,
5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
5636,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,,,,3.0,3.0,,,,3.0,,,,,,2.0,,,,,
5637,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,
5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
5639,,,,,,,,,,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,
5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,2.0,,,2.0,,3.0,,
5642,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,
5644,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,2.0,,,2.0,,,,,3.0,,,,
5645,,,,,,,,,,,2.0,,,,3.0,,,,2.0,,,,,,,,,,,,3.0,,,,,,
5646,,,,,,2.0,0.0,2.0,2.0,,2.0,,1.0,3.0,2.0,1.0,1.0,,2.0,,,4.0,,,,,4.0,,,,,,3.0,,,,
5647,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,3.0,,,,,,,
5648,,,,,,,,,,2.0,,,,2.0,,,2.0,,,1.0,,,,2.0,,,,2.0,,,,2.0,,,,,
5649,2.0,1.0,3.0,,2.0,,,,,3.0,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,3.0,,,
5650,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,
5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,
5652,,3.0,3.0,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,,,3.0,4.0,,,,,4.0,4.0,,,,,,4.0,,,,,,4.0
5654,,,,,,1.0,,,2.0,,,2.0,,2.0,3.0,,,,2.0,,,,,,3.0,,,,,,,3.0,,,,,
5655,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,
5656,,,,,,,,,,,,,,,,2.0,,,,,3.0,,3.0,,3.0,,2.0,,,2.0,2.0,,3.0,,,2.0,
5658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,
5659,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,
5660,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,,,2.0,2.0,,,2.0,,3.0,3.0,,,3.0
5661,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,2.0,,,,,
5662,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,,4.0,,,,,,
5663,1.0,2.0,3.0,1.0,2.0,,,,2.0,,2.0,2.0,,2.0,,,2.0,,,,3.0,,2.0,,,,,,,,,3.0,,,,,
5664,,,,,,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,
5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
5666,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,
5667,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,,,
5668,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,
