v,t,income,age,N
144,2009,433343.3459,46.69404021,614
145,2009,505667.2112,37.55811658,32232
146,2009,493158.672,40.22496072,7007
147,2009,452114.9039,36.86627235,122535
154,2009,365986.2074,49.03403366,1026
232,2009,437215.9456,41.5330459,12196
235,2009,442178.6022,39.28822669,124472
238,2009,468986.8216,39.52790933,7242
157,2009,443398.0138,39.77297979,30952
158,2009,460122.0448,38.96731637,22018
159,2009,452060.3375,40.21841981,10211
160,2009,444663.6585,41.56305575,6696
200,2009,538306.6416,42.04885834,29928
204,2009,462629.1842,39.41269199,43074
206,2009,415255.3132,42.94572322,8023
207,2009,382457.9662,44.19461969,10498
208,2009,389424.7109,44.38956392,5605
209,2009,407410.6902,46.36238437,5945
212,2009,415374.0284,45.99510223,4268
231,2009,456159.3268,40.86551424,28281
219,2009,476898.6798,43.18205885,8124
221,2009,435108.5493,40.94693831,33394
222,2009,436173.1908,41.45457662,12597
225,2009,432407.6607,42.6596944,27973
130,2009,449614.1111,40.15912971,1002
236,2009,435462.6273,41.17496726,14772
233,2009,435381.1678,41.33842579,22899
234,2009,417372.387,41.68483135,10688
224,2009,459340.4495,40.03106293,9408
217,2009,456315.3234,42.36185084,6535
201,2009,519584.8282,38.93508366,132242
90,2009,456211.6179,40.2664989,6155
165,2009,489970.5883,40.06870345,37310
216,2009,393246.4105,41.95954742,9861
48,2009,420835.2918,43.86625002,6200
46,2009,459762.8122,42.96231919,6710
121,2009,462089.1727,39.67010547,77935
214,2009,424885.1851,42.29133365,29059
1,2010,612682.8567,39.54957509,92811
2,2010,563906.2578,39.85676872,45434
6,2010,526818.1162,38.47504148,585526
16,2010,471718.3734,42.53172392,2908
17,2010,520970.5364,36.9140365,462
18,2010,495419.0048,44.48540254,279
24,2010,465068.5422,44.59789277,9397
25,2010,442440.9596,43.62884629,2911
28,2010,472182.9709,42.73466715,7484
29,2010,463631.6237,41.77465346,9078
34,2010,415619.4716,44.93049894,10903
35,2010,486899.1079,40.02726149,62595
36,2010,553599.1603,39.33753892,1096
37,2010,479269.4132,39.21261648,3916
38,2010,425863.2833,42.20647232,15767
44,2010,437607.2148,44.73910587,1131
45,2010,423647.6453,44.21832584,10951
47,2010,467173.6936,42.61336387,4630
49,2010,393683.9574,46.58134588,957
56,2010,417000.1226,44.56474409,20510
57,2010,402592.3459,49.68612192,38
59,2010,483268.4122,38.06459151,1244
62,2010,632527.5239,43.14937759,131
68,2010,407482.0231,45.27637268,537
72,2010,381483.0903,50.33506263,1172
74,2010,493470.4556,39.76108423,5306
80,2010,476785.963,39.96279832,2395
82,2010,518922.2638,38.36177406,1068
83,2010,494085.5778,40.04368911,9088
84,2010,480544.4082,44.22460657,2216
85,2010,472390.6563,40.99197098,1917
86,2010,440559.8616,43.66539502,5500
87,2010,464053.2328,42.31725887,5957
89,2010,493567.5942,43.00992024,503
92,2010,459357.3155,42.06362098,2251
93,2010,449049.2363,39.00865267,115387
95,2010,381386.7895,48.77104534,1987
96,2010,476732.1079,43.1757763,4707
101,2010,549089.4017,39.93161091,1405
102,2010,443483.1382,42.17951118,9714
103,2010,474418.0081,40.94874556,2728
104,2010,500167.0236,39.59092692,3848
105,2010,458322.6884,41.57120438,9614
106,2010,459841.1142,40.98375604,14906
107,2010,447507.1168,40.50608289,3179
108,2010,480998.8061,39.47466471,626
109,2010,498036.2194,40.69644221,2881
110,2010,529126.6698,42.1333981,4065
111,2010,451511.5961,41.05559701,27375
113,2010,463431.3553,42.61945056,2737
114,2010,448086.8906,41.3028127,10158
119,2010,488192.279,41.1530398,1698
120,2010,478559.2053,40.05037357,33738
122,2010,559701.8961,38.84884281,13801
123,2010,500321.6479,39.30243339,32743
124,2010,487336.5278,38.67592155,31701
125,2010,626062.2673,38.97340102,2802
127,2010,546505.5217,43.13703154,724
128,2010,482802.7371,38.45341159,39768
129,2010,450000.8758,40.76245112,2721
131,2010,478898.3122,39.06475994,52617
132,2010,492939.5671,39.58071537,58208
133,2010,633589.413,41.22327174,1086
136,2010,498927.2601,39.15925227,151060
137,2010,455266.546,41.05207059,2847
138,2010,458208.5892,42.62754698,2578
139,2010,395738.686,46.4939759,86
140,2010,453664.2799,41.79341574,17903
141,2010,473305.992,46.58882107,3593
142,2010,389354.736,47.392253,44
144,2010,458077.5283,47.10962229,601
145,2010,531168.115,37.7410456,32647
146,2010,511930.6655,40.48961089,7132
147,2010,474066.4379,36.84276491,124608
154,2010,382989.4018,49.6755768,1023
232,2010,457100.7876,41.86162093,12141
235,2010,459222.5227,39.38351356,125108
238,2010,484765.6313,39.73671122,7302
157,2010,459310.4133,40.06285414,30940
158,2010,480400.8706,39.10975117,22181
159,2010,469627.8526,40.62583522,10231
160,2010,458652.3361,41.8833661,6703
200,2010,558747.0229,42.47484088,30145
204,2010,475832.8785,39.66769743,43210
206,2010,423466.5052,43.41177502,8016
207,2010,387490.9869,44.36297801,10439
208,2010,405614.6619,44.92188998,5522
209,2010,430057.7836,46.87189842,5925
212,2010,426608.5752,46.15400865,4271
231,2010,472492.8182,41.03575374,28404
219,2010,507299.4061,43.44807557,8163
221,2010,454292.2146,41.26849338,33451
222,2010,452960.423,41.70686236,12647
225,2010,448808.1411,43.04054549,27874
130,2010,478388.8579,40.81152862,993
236,2010,446934.5442,41.33561466,14738
233,2010,452103.276,41.64054411,22848
234,2010,432419.5305,42.00438477,10703
224,2010,481363.5293,40.4204814,9505
217,2010,471564.4252,42.5029065,6503
201,2010,535554.6209,39.17384935,132897
90,2010,475102.7273,40.51669226,6175
165,2010,506368.9389,40.40085592,37469
216,2010,454076.0083,42.30410896,9767
48,2010,433875.5925,44.30824081,6206
46,2010,478018.4977,43.40252027,6693
121,2010,481123.465,39.87974284,78289
214,2010,445744.3266,42.57433734,29049
1,2011,617839.4816,39.81276463,93328
2,2011,566476.0889,40.06436055,46031
6,2011,530078.1113,38.36736578,589554
16,2011,472984.2316,42.86164438,2913
17,2011,530351.9516,37.56039117,473
18,2011,505887.9095,44.69777235,282
24,2011,474045.9754,44.95941392,9429
25,2011,456367.6928,43.97836763,2832
28,2011,476805.241,43.30834265,7465
29,2011,465068.6801,41.95970873,9093
34,2011,415304.7189,45.20370642,10899
35,2011,492963.6166,40.27462867,62937
36,2011,562132.1109,39.72240031,1116
37,2011,493405.9315,39.46913125,3953
38,2011,421646.3362,42.34502528,15748
44,2011,447381.9915,44.8358625,1108
45,2011,421104.6728,44.25310201,10987
47,2011,468720.7875,42.87899926,4649
49,2011,402247.0681,46.83300776,951
56,2011,421450.7533,44.88601832,20478
57,2011,412133.6505,50.50677507,36
59,2011,493720.4884,38.46067007,1251
62,2011,554449.0738,43.18683652,135
68,2011,405204.4809,45.46703819,524
72,2011,386188.6669,50.44365654,1167
74,2011,494755.9311,40.18488816,5343
80,2011,488856.8214,40.43189245,2375
82,2011,522651.5064,38.88625182,1063
83,2011,504842.6018,40.40522454,9120
84,2011,474401.3886,44.80067951,2241
85,2011,469285.0647,41.3674371,1939
86,2011,443960.2627,43.82795881,5510
87,2011,471513.8946,42.6023403,5942
89,2011,498550.8346,43.4823159,508
92,2011,464047.6774,42.23327486,2251
93,2011,454882.8772,39.08697792,116079
95,2011,389397.0737,49.41881402,1945
96,2011,475638.2857,43.61653422,4742
101,2011,547551.8556,40.39557661,1426
102,2011,447273.6006,42.46673826,9694
103,2011,476328.7409,41.25616896,2732
104,2011,508108.1078,39.8474833,3850
105,2011,462402.3777,41.62083259,9717
106,2011,460188.8207,41.1976194,14967
107,2011,463105.9346,40.79127401,3183
108,2011,508553.7554,39.96969498,628
109,2011,510658.2439,41.00769457,2888
110,2011,501878.5473,42.59979873,4050
111,2011,458082.8962,41.33902053,27342
113,2011,470171.2685,43.10762865,2725
114,2011,455769.518,41.5811448,10199
119,2011,497502.0491,41.69584346,1687
120,2011,484156.3964,40.34242249,33888
122,2011,567968.5134,39.11758097,13974
123,2011,502129.0035,39.370885,32965
124,2011,498518.3523,38.85619056,31713
125,2011,640548.6071,39.35427018,2817
127,2011,541684.1618,43.30771426,714
128,2011,488006.0598,38.57887349,40241
129,2011,464855.9053,41.2727875,2712
131,2011,498313.6506,39.25016165,53032
132,2011,505335.943,39.8384544,58262
133,2011,549987.2389,41.45643725,1080
136,2011,503774.33,39.34748234,151856
137,2011,459658.7476,41.40665493,2866
138,2011,466381.793,43.16206818,2591
139,2011,412659.1829,48.03947368,82
140,2011,461791.7126,41.90414434,17995
141,2011,478538.2203,46.94001567,3600
142,2011,399977.197,48.26144121,41
144,2011,469597.6223,47.01667957,606
145,2011,550073.8769,37.84791739,33106
146,2011,517228.3662,40.60629567,7199
147,2011,484300.9969,36.82772713,125468
154,2011,396131.2475,50.06574392,1022
232,2011,469059.354,42.27691719,12078
235,2011,466459.6235,39.4569957,125972
238,2011,500561.9239,40.00424372,7368
157,2011,467489.4814,40.36280354,31087
158,2011,489385.5064,39.30345903,22323
159,2011,478097.9922,40.79120514,10284
160,2011,462719.7632,42.38715562,6697
200,2011,563334.0456,42.87604079,30385
204,2011,482376.8759,39.91258026,43365
206,2011,430437.8301,43.76965361,8024
207,2011,391254.8515,44.64377281,10306
208,2011,408060.8451,45.26121048,5430
209,2011,426303.7752,47.15812936,5876
212,2011,433340.1595,46.56829716,4229
231,2011,476050.9459,41.2085303,28596
219,2011,491309.3894,43.99060135,8167
221,2011,468045.4806,41.54521741,33331
222,2011,466247.7972,42.00064026,12626
225,2011,454274.2438,43.34956304,27887
130,2011,503111.5587,40.78074673,996
236,2011,458178.8317,41.4921799,14788
233,2011,456663.3046,42.11603497,22804
234,2011,435564.1201,42.24363565,10697
224,2011,494043.2519,40.76362314,9547
217,2011,475514.7081,42.79521544,6530
201,2011,541365.6328,39.38311325,133664
90,2011,487516.5648,40.8127078,6157
165,2011,511143.4854,40.69511607,37608
216,2011,457720.5778,42.74667119,9639
48,2011,439834.1154,44.80389453,6180
46,2011,478791.6202,43.72700831,6733
121,2011,489351.3664,40.08881168,78625
214,2011,441779.4662,42.84802145,29088
1,2012,630419.7445,40.12310189,93713
2,2012,577933.3216,40.27551519,46369
6,2012,548331.1917,38.33290991,592187
16,2012,484168.4815,43.41177436,2908
17,2012,558198.5518,38.27541421,466
18,2012,513576.4511,45.72152275,280
24,2012,487140.096,45.43813072,9347
25,2012,465619.1868,44.35598272,2842
28,2012,484401.2743,43.77083774,7470
29,2012,471556.8125,42.33421921,9096
34,2012,428947.8353,45.61199567,10815
35,2012,505839.1148,40.55110659,63168
36,2012,575886.7469,39.99349183,1101
37,2012,498726.1685,39.71270035,3919
38,2012,434954.0965,42.57439664,15701
44,2012,455795.8616,45.22631292,1099
45,2012,432611.0378,44.50967567,10948
47,2012,486012.7506,43.35546281,4631
49,2012,412476.2248,47.42477722,944
56,2012,430531.2911,45.36702886,20383
57,2012,426813.6952,50.36793693,37
59,2012,519015.0553,38.84291523,1243
62,2012,873697.0951,43.57773109,135
68,2012,417872.9445,46.10964681,520
72,2012,393056.5624,50.43738857,1148
74,2012,508584.9156,40.63429802,5380
80,2012,498185.5264,40.82577391,2393
82,2012,538213.3744,39.33315591,1059
83,2012,510697.0171,40.72802576,9167
84,2012,477823.7022,44.97887557,2249
85,2012,465278.0928,41.66562077,1964
86,2012,453646.8716,44.03332122,5502
87,2012,488765.5284,43.10658882,5927
89,2012,522652.8337,43.40887305,508
92,2012,468917.5924,42.5156465,2277
93,2012,458685.4002,39.15901499,116637
95,2012,400817.3805,50.15065692,1924
96,2012,489457.9095,43.99786614,4764
101,2012,566827.9055,40.71353343,1441
102,2012,482682.3161,42.56877142,9717
103,2012,495455.1872,41.55065184,2736
104,2012,520154.5051,40.0680426,3881
105,2012,479101.574,41.91892878,9751
106,2012,462209.0322,41.3269644,15072
107,2012,475741.9772,41.01797626,3163
108,2012,517370.4216,40.12165581,619
109,2012,513400.6287,41.16844911,2871
110,2012,509320.8413,42.85612052,4080
111,2012,464049.2784,41.76800749,27264
113,2012,476230.5809,43.60815961,2719
114,2012,462088.7204,41.78963154,10214
119,2012,511987.5521,42.37965471,1688
120,2012,495050.8219,40.64870551,33910
122,2012,581229.7643,39.46581598,14133
123,2012,514235.291,39.49917668,33316
124,2012,508315.903,39.03110902,31853
125,2012,652676.8727,39.56546669,2815
127,2012,541152.1742,43.33707487,731
128,2012,497341.0258,38.73246789,40693
129,2012,483140.5843,41.71075048,2700
131,2012,493101.5391,39.40759855,53354
132,2012,517354.3173,40.17744908,58428
133,2012,547622.0798,42.29343941,1074
136,2012,517664.2864,39.5726297,152842
137,2012,479638.3676,41.6486874,2852
138,2012,476538.9095,43.89991713,2572
139,2012,421194.7345,47.67333333,80
140,2012,471742.537,42.15676155,18056
141,2012,498430.5789,47.4753736,3649
142,2012,415469.6844,48.65099823,40
144,2012,468734.2028,47.5632939,607
145,2012,548547.5006,37.98217318,33457
146,2012,526391.1049,41.00431959,7260
147,2012,491427.4085,36.86360522,126330
154,2012,394780.6295,50.97313994,1018
232,2012,474323.3716,42.59272873,12030
235,2012,477403.3288,39.54047036,127095
238,2012,505495.1152,40.24151722,7414
157,2012,478746.6902,40.6676874,31138
158,2012,500594.7385,39.53559806,22334
159,2012,488220.5887,41.02814633,10412
160,2012,473555.1902,42.85863548,6685
200,2012,584709.1607,43.28968068,30571
204,2012,491196.6332,40.21364259,43404
206,2012,434856.1306,44.07831003,8038
207,2012,395482.1145,45.08345056,10195
208,2012,414818.6747,45.80187407,5359
209,2012,430599.5114,47.54333691,5821
212,2012,437800.0684,46.8773453,4261
231,2012,484807.9936,41.45204852,28678
219,2012,501752.6583,44.56026766,8200
221,2012,478662.5785,41.83977278,33366
222,2012,483399.0509,42.38936589,12609
225,2012,471010.676,43.70624436,27828
130,2012,526321.9007,40.95020763,1008
236,2012,465421.3787,41.69158936,14779
233,2012,464344.8805,42.50560843,22840
234,2012,447217.2804,42.67824433,10653
224,2012,494979.7529,41.18839071,9556
217,2012,489478.1152,43.18355337,6567
201,2012,551035.7312,39.62443944,133975
90,2012,493027.2348,41.30106674,6160
165,2012,522289.8565,40.97204982,37750
216,2012,478598.3966,43.07371136,9575
48,2012,444777.5425,45.37382813,6141
46,2012,491290.2316,44.10244384,6706
121,2012,501815.4115,40.34849362,78934
214,2012,452528.3317,43.11771374,29028
1,2013,640504.299,40.45503221,94464
2,2013,585850.0917,40.47667383,46634
6,2013,563806.5422,38.29945624,595943
16,2013,505124.7378,43.63853695,2924
17,2013,555605.9577,39.38926456,466
18,2013,503529.4848,46.66112934,281
24,2013,491875.9457,46.03760267,9406
25,2013,465794.9739,44.53485841,2903
28,2013,489863.5593,44.43003082,7525
29,2013,477760.0035,42.68346778,9136
34,2013,436589.0972,46.1474457,10676
35,2013,510534.3289,40.81576527,63591
36,2013,586284.01,40.53757463,1112
37,2013,509862.0576,40.14826446,3946
38,2013,441273.3504,42.87987596,15697
44,2013,467752.9585,46.17324074,1078
45,2013,439036.2313,44.82459768,11000
47,2013,499929.4733,43.83766781,4641
49,2013,419370.1542,47.63656778,942
56,2013,430202.2697,45.79116607,20361
57,2013,406472.6308,51.95316804,37
59,2013,524590.7786,39.57933971,1229
62,2013,856121.974,45.38616071,134
68,2013,419913.6955,46.37271795,524
72,2013,392466.148,50.95762636,1141
74,2013,516334.23,41.07392617,5396
80,2013,505537.0359,40.97639704,2409
82,2013,536980.152,39.79309945,1052
83,2013,519989.5421,41.04658883,9235
84,2013,489053.1467,45.16906646,2265
85,2013,473697.0165,41.94151336,1960
86,2013,458385.6893,44.34033395,5506
87,2013,484140.5607,43.55725529,5953
89,2013,530654.8208,43.72433092,506
92,2013,480439.3512,42.83477589,2294
93,2013,469265.9408,39.23707305,117401
95,2013,402374.3589,50.19683779,1920
96,2013,498301.3253,44.33738277,4821
101,2013,555701.2935,41.06001043,1451
102,2013,453814.4548,42.77549973,9777
103,2013,492664.1732,42.01933562,2737
104,2013,512036.9945,40.43667407,3905
105,2013,476508.1919,42.02943716,9856
106,2013,468645.5523,41.61286127,15147
107,2013,486203.3285,41.25397554,3156
108,2013,541543.3925,40.64781838,626
109,2013,524119.4385,41.43848752,2892
110,2013,510588.1833,43.1588555,4109
111,2013,473404.2598,42.1350485,27208
113,2013,491209.4216,44.06782368,2707
114,2013,465000.4051,42.13460391,10238
119,2013,517088.0916,42.87954397,1687
120,2013,504922.8702,40.99364494,33886
122,2013,594368.9528,39.7162461,14254
123,2013,518904.3196,39.6978562,33602
124,2013,511179.746,39.24136932,32024
125,2013,660503.5184,40.00246212,2838
127,2013,553312.0675,43.78655595,736
128,2013,506767.0124,38.7860252,41326
129,2013,505872.5073,42.1615595,2680
131,2013,499605.8369,39.54290179,54293
132,2013,527644.7706,40.55554433,58500
133,2013,560430.3559,42.73903922,1063
136,2013,525066.208,39.78958653,153995
137,2013,489044.3766,42.26679495,2811
138,2013,479399.8975,44.30980736,2569
139,2013,446878.2241,45.69047619,87
140,2013,482369.4339,42.4037034,18268
141,2013,548265.562,48.00675352,3666
142,2013,426217.0975,49.42229118,41
144,2013,485177.0574,48.21989326,600
145,2013,566343.6516,38.19062641,33776
146,2013,532607.0049,41.26039106,7347
147,2013,503550.0826,36.87359167,128292
154,2013,406785.65,51.54422742,997
232,2013,491619.8318,43.00433599,11996
235,2013,484700.7841,39.60712834,128597
238,2013,521064.923,40.39894345,7436
157,2013,485518.7186,40.9232333,31263
158,2013,511234.5682,39.78716524,22481
159,2013,488801.9986,41.3289744,10444
160,2013,477862.3122,43.40901088,6640
200,2013,589107.2801,43.76500169,30805
204,2013,500846.2907,40.55978868,43713
206,2013,451963.1312,44.43274965,8044
207,2013,404061.5518,45.21861921,10103
208,2013,429805.9029,46.56266867,5296
209,2013,446399.2332,48.13318321,5815
212,2013,439160.135,47.39031177,4307
231,2013,484696.7253,41.68513447,28752
219,2013,511590.7425,45.22322397,8248
221,2013,487951.2069,42.16129806,33438
222,2013,491032.2927,42.79312502,12662
225,2013,474473.2251,44.09211336,27929
130,2013,525886.8195,41.46858515,1016
236,2013,475824.7796,42.06198607,14812
233,2013,473344.1069,42.96925805,22701
234,2013,455834.4556,43.10196079,10637
224,2013,503871.9818,41.56289347,9602
217,2013,494254.3191,43.62579141,6546
201,2013,557575.077,39.88046705,134894
90,2013,500261.4178,41.67098794,6121
165,2013,533160.4102,41.36927688,37847
216,2013,476646.0207,43.64794702,9489
48,2013,459259.3516,45.82302325,6122
46,2013,490989.7388,44.66564464,6797
121,2013,511684.67,40.6196424,79288
214,2013,456141.3372,43.52207311,29033
1,2014,654730.5944,40.75922245,95058
2,2014,599294.6619,40.6918319,46938
6,2014,582986.6179,38.30153491,599125
16,2014,498748.1209,43.91168535,2893
17,2014,576039.8852,39.26588539,469
18,2014,504544.6358,47.36325291,280
24,2014,498916.1285,46.55902492,9456
25,2014,468052.5422,44.85133384,2959
28,2014,495768.4674,44.75432473,7608
29,2014,484293.4329,42.98744479,9145
34,2014,439159.5401,46.21776253,10620
35,2014,520457.6928,41.14924204,63984
36,2014,586685.9625,40.92351492,1123
37,2014,509942.2522,40.32251052,3989
38,2014,446197.9006,43.06975996,15732
44,2014,464120.5154,46.46143021,1082
45,2014,443194.4653,45.07176254,11015
47,2014,503961.0119,44.14524166,4656
49,2014,422849.4796,47.79138871,933
56,2014,435231.1041,46.34333591,20285
57,2014,408812.3569,52.04558011,37
59,2014,516358.2098,40.27044072,1232
62,2014,911426.3604,45.7337963,132
68,2014,440184.3791,46.20546726,517
72,2014,407856.2566,51.27518798,1131
74,2014,521826.362,41.32378084,5408
80,2014,518431.4235,41.03191408,2416
82,2014,552562.6393,40.29524212,1037
83,2014,524089.8184,41.39906938,9246
84,2014,507102.2647,45.60555754,2280
85,2014,484229.5454,42.47296779,1962
86,2014,465565.9443,44.57530862,5583
87,2014,485283.4584,44.02854653,5955
89,2014,541368.2399,43.94017922,501
92,2014,485407.7329,43.30454244,2287
93,2014,476122.6932,39.30129193,118463
95,2014,404571.1107,50.63995406,1880
96,2014,505112.6909,44.73765314,4822
101,2014,527922.0239,41.43696693,1454
102,2014,461001.7179,43.04353081,9802
103,2014,496230.8226,42.36065869,2730
104,2014,537813.5606,40.72359234,3888
105,2014,504455.7479,42.27648191,9896
106,2014,479167.8025,41.81900982,15248
107,2014,499810.4236,41.77576634,3130
108,2014,542438.5798,41.46982506,616
109,2014,536783.3064,41.65779999,2880
110,2014,521201.0653,43.48107241,4132
111,2014,477458.3488,42.47228729,27133
113,2014,486251.9459,44.45483396,2734
114,2014,478943.8922,42.40473525,10206
119,2014,524657.3767,42.97094185,1678
120,2014,509983.2909,41.32170838,34042
122,2014,606916.4505,40.08498852,14366
123,2014,526299.9464,39.8881622,34094
124,2014,519957.4885,39.3432129,32274
125,2014,664799.9258,40.37642025,2834
127,2014,572499.2812,44.46327614,732
128,2014,515424.1996,39.00589945,41683
129,2014,497688.3691,42.50756054,2678
131,2014,505362.575,39.74734739,54666
132,2014,530579.7315,40.93830459,58650
133,2014,548629.4458,43.04083395,1045
136,2014,526126.9032,40.0391832,154890
137,2014,490213.795,42.77128307,2806
138,2014,493511.2929,44.77159649,2591
139,2014,422461.4524,48.1372549,84
140,2014,482345.4228,42.72513162,18390
141,2014,506027.9914,48.99601289,3703
142,2014,424461.8383,49.73343766,37
144,2014,502839.0024,49.09784853,604
145,2014,565830.2495,38.29719492,34500
146,2014,541675.328,41.6688867,7436
147,2014,512062.7522,36.93013666,129767
154,2014,401406.6133,52.19989997,992
232,2014,490808.9141,43.58090437,11998
235,2014,487613.7741,39.69556347,130278
238,2014,527536.8652,40.67001766,7474
157,2014,487107.241,41.19540104,31324
158,2014,516624.7693,40.16366711,22638
159,2014,500066.7529,41.54508012,10467
160,2014,481944.4565,43.65200375,6658
200,2014,601870.8486,44.26249192,30979
204,2014,505982.4601,40.87939369,43887
206,2014,449295.334,44.81508087,8016
207,2014,416396.4835,45.73341224,9909
208,2014,435912.6128,47.24425485,5204
209,2014,449350.5213,48.62548153,5792
212,2014,446135.1061,47.81677813,4281
231,2014,497304.565,41.95565081,28850
219,2014,515655.6632,45.60181909,8279
221,2014,490574.9029,42.47955434,33490
222,2014,491731.1212,43.1492059,12716
225,2014,476092.0642,44.46357909,27989
130,2014,515688.9204,41.8826247,1000
236,2014,480785.2381,42.25421845,14832
233,2014,472636.3762,43.4343351,22582
234,2014,457875.6789,43.65149307,10573
224,2014,511979.9238,41.81239507,9658
217,2014,489299.1619,44.04956446,6533
201,2014,570830.5629,40.12498201,135773
90,2014,508998.4686,42.11474278,6132
165,2014,540718.7086,41.77834291,37888
216,2014,480542.0275,44.27246459,9312
48,2014,466661.2796,46.22360434,6115
46,2014,502291.2009,44.8862971,6813
121,2014,517343.6921,40.8480543,79745
214,2014,465034.6105,43.86097503,28985
1,2015,675034.7209,41.06502993,95746
2,2015,618774.086,40.88128903,47218
6,2015,614241.9603,38.32277025,602889
16,2015,506341.3529,44.32262656,2837
17,2015,584852.2825,39.51030269,466
18,2015,522515.2402,47.71865314,287
24,2015,505627.9855,46.92631048,9510
25,2015,474504.1603,45.25398789,2982
28,2015,502186.0189,45.26591587,7675
29,2015,497158.867,43.15438548,9183
34,2015,452224.6255,46.54987968,10580
35,2015,529065.1211,41.42139432,64279
36,2015,613228.9309,41.37509879,1132
37,2015,525108.4118,40.85835816,4007
38,2015,456565.9037,43.3539561,15753
44,2015,484757.0911,47.05094573,1084
45,2015,455313.4568,45.19986221,11121
47,2015,524421.1233,44.33229398,4697
49,2015,434055.3466,48.34790112,941
56,2015,444603.1024,46.67471119,20221
57,2015,428162.7763,52.66304348,36
59,2015,525063.8631,40.57491402,1235
62,2015,1090184.276,45.70952381,128
68,2015,449052.8048,46.58830962,519
72,2015,406857.2321,51.84925196,1110
74,2015,534322.342,41.64149895,5407
80,2015,522442.6286,41.50843786,2436
82,2015,563467.5506,40.36162762,1041
83,2015,534686.9079,41.71133282,9277
84,2015,517319.5875,45.98509915,2289
85,2015,504594.7245,42.90923949,1977
86,2015,462793.7887,44.59861739,5722
87,2015,517983.2138,44.50639898,5909
89,2015,552850.4208,44.11044067,504
92,2015,502400.7416,43.61105324,2299
93,2015,491725.6098,39.41161186,118943
95,2015,412248.5226,50.93810797,1877
96,2015,511294.9198,44.86295678,4913
101,2015,597093.0628,41.6994473,1484
102,2015,472259.2338,43.21151056,9835
103,2015,499995.1433,42.81689043,2756
104,2015,545146.3472,41.10429633,3889
105,2015,497424.8552,42.57612909,9837
106,2015,487074.5042,42.04113262,15411
107,2015,510010.8222,41.96074797,3144
108,2015,538599.0458,41.98867946,627
109,2015,541777.9277,41.94944366,2905
110,2015,534614.4133,43.91442283,4126
111,2015,485389.2023,42.80928589,27125
113,2015,491326.2689,44.98077105,2746
114,2015,489790.6085,42.65279906,10311
119,2015,543309.3426,43.4365899,1707
120,2015,519095.3319,41.69505889,34129
122,2015,625944.055,40.31617318,14569
123,2015,550922.2432,40.08688041,34378
124,2015,536633.2432,39.50314747,32525
125,2015,692990.5344,40.64704687,2876
127,2015,589876.1367,44.79670577,742
128,2015,528382.8548,39.20691687,42037
129,2015,514604.9346,43.00730367,2651
131,2015,518662.8016,40.03176965,54817
132,2015,541652.2076,41.26486814,58896
133,2015,611228.3152,43.63185203,1025
136,2015,546463.0807,40.27329886,156082
137,2015,499725.1897,43.13236313,2820
138,2015,497642.2067,45.05923709,2584
139,2015,416891.0575,50.17241379,81
140,2015,489938.5924,43.02480964,18578
141,2015,515528.8894,49.74209452,3704
142,2015,445919.1832,49.92975533,38
144,2015,489334.4595,49.48795552,609
145,2015,588976.0994,38.51660915,34785
146,2015,552968.5125,41.91122608,7548
147,2015,538212.6063,37.02880148,130603
154,2015,404349.2512,52.09247057,987
232,2015,502882.1106,43.94537491,11948
235,2015,498415.8317,39.80597268,131625
238,2015,532070.5672,40.93344304,7485
157,2015,496973.0027,41.5147139,31387
158,2015,525950.8799,40.46167583,22831
159,2015,504590.9125,41.78588475,10573
160,2015,486771.8798,43.90551321,6642
200,2015,620940.5637,44.63339745,31118
204,2015,520103.7765,41.08992606,44235
206,2015,452300.5198,45.09600307,8163
207,2015,417166.401,46.14155484,9821
208,2015,433958.1745,47.24296806,5160
209,2015,458925.7498,49.1056072,5794
212,2015,453774.4658,48.01667317,4287
231,2015,510425.308,42.13870835,28989
219,2015,533287.5097,45.96711728,8308
221,2015,500919.1625,42.80403301,33675
222,2015,503500.1742,43.48042297,12748
225,2015,483165.0209,44.73899912,28075
130,2015,529087.7867,42.18422497,1004
236,2015,494610.5437,42.53873775,14836
233,2015,482067.4662,43.69533959,22669
234,2015,465541.2243,44.10108835,10595
224,2015,525448.997,42.12101367,9718
217,2015,504197.8699,44.31439674,6612
201,2015,584742.0601,40.28339411,136971
90,2015,517983.5355,42.50924128,6148
165,2015,556126.9097,42.14649712,38117
216,2015,490065.1279,44.72566307,9242
48,2015,468457.5984,46.61927017,6162
46,2015,543659.3757,45.185673,6819
121,2015,525962.5038,41.05664343,80240
214,2015,473427.7199,44.09619539,29121
1,2016,686867.5396,41.25163927,96375
2,2016,629019.5232,40.99853025,47686
6,2016,626118.9608,38.33088706,607252
16,2016,516380.5696,44.42400005,2868
17,2016,605438.1985,39.97954962,467
18,2016,526009.8648,48.10453768,281
24,2016,510690.3933,47.35625668,9578
25,2016,490760.8988,45.76427207,2980
28,2016,515877.9752,45.504245,7736
29,2016,509142.0528,43.21054721,9216
34,2016,452680.3405,46.82281038,10498
35,2016,539268.4827,41.5911221,64827
36,2016,611688.566,41.78160479,1126
37,2016,525534.8179,41.07123624,4028
38,2016,464130.7867,43.34638808,15816
44,2016,470211.0118,47.2887786,1082
45,2016,452992.9338,45.55951094,11175
47,2016,530260.9732,44.66426074,4717
49,2016,433774.2672,48.54267718,936
56,2016,453182.7732,46.9340964,20295
