ObservationsstedNr,X_UTM32,Y_UTM32
9000874,537363,6325250
9000875,537363,6325250
9000876,540595,6326600
9000877,540595,6326600
9000878,528042,6322085
9000879,528042,6322085
9000880,538001,6324653
9000881,538001,6324653
9000882,526314,6322825
9000883,526314,6322825
9000884,539671,6326319
9000885,539671,6326319
9000886,528941,6322409
9000887,528941,6322409
9000888,479239,6324722
9000891,507910,6176686
9000892,507910,6176686
9000893,485734,6327849
9000894,485734,6327849
9000895,486629,6327178
9000896,486629,6327178
9000897,487100,6327644
9000898,487100,6327644
9000899,493235,6323463
9000900,507910,6176686
9000901,546045,6326137
9000902,529126,6322514
9000909,507910,6176686
9000910,507910,6176686
9000911,507910,6176686
9000912,507910,6176686
9000913,502416,6318497
9000914,502416,6318497
9000915,494573,6315386
9000916,494572,6315386
9000917,508979,6321713
9000918,508979,6321713
9000919,501186,6320060
9000920,501186,6320060
9000921,491178,6318604
9000922,491178,6318604
9000923,506693,6322551
9000924,506693,6322551
9000925,505560,6324263
9000926,505559,6324262
9000927,510251,6320545
9000928,510250,6320545
9000929,509042,6321088
9000930,509042,6321088
9000931,508706,6321349
9000932,508706,6321349
9000933,501615,6322890
9000934,501615,6322890
9000935,494598,6315712
9000936,494597,6315711
9000937,508628,6322031
9000938,508628,6322031
9000939,512186,6318130
9000940,512186,6318130
9000941,508867,6321037
9000942,508867,6321037
9000943,501583,6320065
9000944,501583,6320065
9000945,506045,6324025
9000946,506044,6324025
9000947,506575,6321713
9000948,506575,6321713
9000949,499110,6324710
9000950,499110,6324709
9000951,502161,6318723
9000952,502161,6318723
9000953,502237,6320154
9000954,502236,6320154
9000955,503468,6327414
9000956,503468,6327414
9000957,505767,6323326
9000958,505767,6323326
9000959,499735,6324258
9000960,499734,6324258
9000961,491203,6318758
9000962,491202,6318757
9000963,515788,6316700
9000964,515788,6316700
9000965,513856,6316952
9000966,513856,6316952
9000967,508556,6321449
9000968,508556,6321449
9000969,509702,6321018
9000970,509702,6321018
9000971,505623,6323167
9000972,505623,6323167
9000973,506607,6322442
9000974,506607,6322442
9000975,505684,6322528
9000976,505684,6322528
9000977,502655,6318946
9000978,502655,6318946
9000979,491388,6316647
9000980,491388,6316647
9000981,505733,6323240
9000982,505733,6323240
9000983,502126,6327780
9000984,502126,6327780
9000985,505625,6323766
9000986,505624,6323766
9000987,494100,6320160
9000988,494100,6320160
9000989,502294,6318982
9000990,502293,6318982
9000991,493618,6314746
9000992,493618,6314746
9000993,508601,6322033
9000994,508601,6322033
9000995,491164,6319108
9000996,491164,6319108
9000997,505855,6324676
9000998,505854,6324675
9000999,508927,6321865
9001000,508927,6321865
9001001,505457,6323284
9001002,505457,6323284
9001003,504282,6325409
9001004,504281,6325409
9001005,512687,6318849
9001006,512687,6318848
9001007,506832,6322538
9001008,506832,6322538
9001009,505469,6321806
9001010,505469,6321806
9001011,507586,6322276
9001012,507586,6322276
9001013,505017,6322918
9001014,505017,6322918
9001015,504842,6321263
9001016,504842,6321263
9001017,502577,6319312
9001018,502577,6319312
9001019,506580,6322502
9001020,506580,6322502
9001021,506606,6321868
9001022,506606,6321868
9001023,512298,6318752
9001024,512298,6318751
9001025,505044,6321412
9001026,505044,6321412
9001027,494500,6318021
9001028,494500,6318021
9001029,492718,6319290
9001030,492717,6319290
9001031,503147,6321474
9001032,503147,6321473
9001033,491775,6316901
9001034,491775,6316901
9001035,493907,6314692
9001036,493907,6314691
9001037,510013,6320944
9001038,510013,6320944
9001039,506242,6323298
9001040,506242,6323298
9001041,505178,6322943
9001042,505178,6322943
9001043,504235,6320340
9001044,504235,6320339
9001045,508014,6322944
9001046,508013,6322944
9001047,507511,6322385
9001048,507511,6322385
9001049,492866,6319494
9001050,492865,6319493
9001051,505742,6324048
9001052,505742,6324048
9001053,501417,6326643
9001054,501416,6326642
9001055,504646,6326340
9001056,504645,6326339
9001057,509743,6320654
9001058,509742,6320654
9001059,501414,6328382
9001060,501413,6328382
9001061,505070,6325383
9001062,505070,6325382
9001063,494312,6315525
9001064,494311,6315524
9001065,506094,6321600
9001066,506094,6321600
9001067,501477,6331816
9001068,501476,6331816
9001069,503364,6319238
9001070,503364,6319238
9001071,505799,6323106
9001072,505799,6323106
9001073,496630,6322916
9001074,496629,6322915
9001075,504747,6326146
9001076,504746,6326146
9001077,506011,6323209
9001078,506011,6323209
9001079,502117,6327712
9001080,502117,6327712
9001081,503409,6319591
9001082,503409,6319590
9001083,505900,6323159
9001084,505900,6323159
9001085,501716,6324686
9001086,501716,6324686
9001087,508779,6321928
9001088,508778,6321927
9001089,499595,6323342
9001090,499595,6323342
9001091,472687,6282315
9001092,507910,6176686
9001093,474334,6282918
9001094,507910,6176686
9001095,475137,6279846
9001096,507910,6176686
9001097,476685,6279653
9001098,507910,6176686
9001099,471795,6282092
9001100,507910,6176686
9001106,503030,6326655
9001107,503303,6326252
9001108,503282,6326483
9001111,460722,6282158
9001112,460722,6282158
9001113,466705,6285187
9001114,466705,6285187
9001115,507246,6322182
9001116,507246,6322182
9001117,508570,6322049
9001118,508570,6322049
9001119,509845,6321668
9001120,509845,6321668
9001121,469324,6285629
9001122,469324,6285629
9001123,470773,6284155
9001124,470773,6284155
9001125,470812,6283812
9001126,470812,6283812
9001127,470295,6285003
9001128,470295,6285003
9001129,468879,6285756
9001130,468879,6285756
9001131,470163,6284639
9001132,470163,6284639
9001133,460562,6281693
9001134,460562,6281693
9001135,478801,6324777
9001136,478801,6324777
9001137,478603,6324809
9001138,478603,6324809
9001139,478805,6324692
9001140,478805,6324692
9001141,478684,6324803
9001142,478684,6324803
9001143,476870,6304515
9001144,476870,6304515
9001148,539287,6326119
9001149,539428,6326843
9001150,540831,6327957
9001153,488622,6317833
9001154,489243,6317091
9001155,489542,6316791
9001158,479285,6323442
9001159,479285,6323442
9001160,507910,6176686
9001161,507910,6176686
9001165,490959,6319020
9001166,507696,6323273
9001167,491019,6318282
9001168,460916,6282067
9001169,456506,6291709
9001170,470144,6283979
9001171,478812,6324218
9001176,475154,6279845
9001177,472704,6282322
9001178,474343,6282913
9001179,471804,6282100
9001180,476685,6279651
10000002,527291,6304213
10000005,539380,6316801
10000039,540553,6301592
10000153,533456,6308436
10000154,542629,6301301
10000155,540619,6303582
10000158,542614,6301297
10000159,542614,6301297
10000160,552329,6322816
10000161,552329,6322816
10000162,552329,6322816
10000163,552211,6322426
10000164,552211,6322426
10000165,557112,6322662
10000166,557106,6322658
10000167,556405,6315017
10000168,556405,6315017
10000169,534448,6307504
10000170,527291,6304213
10000173,507910,6176686
10000174,528428,6316052
10000175,534337,6316034
10000176,507910,6176686
10000177,507910,6176686
10000178,530953,6310035
10000179,507910,6176686
10000180,507910,6176686
10000181,507910,6176686
10000182,507910,6176686
10000183,507910,6176686
10000184,507910,6176686
10000185,507910,6176686
10000186,507910,6176686
10000187,527343,6309589
10000188,527998,6305028
10000189,507910,6176686
10000190,522325,6308539
10000191,507910,6176686
10000192,507910,6176686
10000193,507910,6176686
10000194,507910,6176686
10000195,537818,6296379
10000196,507910,6176686
10000197,539853,6301337
10000198,517821,6316897
10000199,507910,6176686
10000200,507910,6176686
10000201,507910,6176686
10000202,507910,6176686
10000203,507910,6176686
10000204,527467,6304747
10000205,507910,6176686
10000206,507910,6176686
10000208,533456,6308436
10000209,549343,6313296
10000210,549343,6313296
10000211,507910,6176686
10000212,532660,6312107
10000213,533702,6302980
10000214,513298,6310930
10000215,527736,6304776
10000216,540553,6301592
10000217,533811,6298780
10000218,529128,6310628
10000219,559231,6308480
10000220,555818,6320159
10000221,555818,6320159
10000238,529128,6310628
10000241,532660,6312107
10000773,534448,6307504
10000774,559962,6325360
10000775,559962,6325360
10000776,531237,6318761
10000777,531237,6318761
10000813,516636,6333104
10000814,516636,6333104
10000815,516389,6333027
10000816,516389,6333027
10000817,542553,6301404
10000818,542511,6301231
10000819,542767,6301309
10000820,540610,6303502
10000821,540477,6303650
10000822,540578,6303715
10000823,533825,6301630
10000824,533825,6301630
10000825,534365,6316881
10000826,534365,6316881
10000827,539380,6316801
10000828,539380,6316801
10000829,533929,6317327
10000830,533929,6317327
10000831,533532,6317503
10000832,533532,6317503
10000833,527542,6317531
10000834,527542,6317531
10000835,533807,6298860
10000836,533807,6298860
10000837,530578,6319045
10000838,530578,6319045
10000839,530650,6318994
10000840,530650,6318994
10000841,539587,6317328
10000842,539587,6317328
10000843,532181,6318229
10000844,532181,6318229
10000845,542139,6321961
10000846,542139,6321961
10000847,536954,6304223
10000848,536954,6304223
10000849,531629,6318530
10000850,531629,6318530
10000851,540845,6319070
10000852,540845,6319070
10000855,546364,6294047
10000856,546363,6294046
10000857,544318,6296029
10000858,544318,6296028
10000859,513149,6310842
10000860,513149,6310842
10000874,517821,6316897
10000875,507910,6176686
10000876,507910,6176686
10000877,507910,6176686
10000878,507910,6176686
10000879,527737,6304897
10000880,527737,6304897
10000881,527335,6304773
10000882,527335,6304773
10000883,549241,6306255
10000884,549241,6306255
10000892,533409,6308661
10000893,507910,6176686
10000894,533250,6307576
10000895,507910,6176686
10000896,538848,6306299
10000897,507910,6176686
10000905,540619,6303582
10000906,507910,6176686
10000907,507910,6176686
10000908,507910,6176686
10000909,507910,6176686
10000910,507910,6176686
10000911,507910,6176686
10000912,507910,6176686
10000913,507910,6176686
10000914,507910,6176686
10000915,507910,6176686
10000916,507910,6176686
10000917,507910,6176686
10000918,507910,6176686
10000919,507910,6176686
10000920,507910,6176686
10000921,507910,6176686
10000922,507910,6176686
10000923,507910,6176686
10000924,507910,6176686
10000925,507910,6176686
10000926,507910,6176686
10000927,507910,6176686
10000928,507910,6176686
10000929,507910,6176686
10000930,507910,6176686
10000931,507910,6176686
10000932,507910,6176686
10000933,507910,6176686
10000970,527364,6304252
10000971,527240,6304069
10000972,527055,6304190
10000974,552263,6322651
10000975,552402,6322865
10000976,552379,6322759
11000001,464272,6309999
11000002,454759,6295182
11000003,507910,6176686
11000004,457679,6295942
11000005,507910,6176686
11000006,463299,6304492
11000007,465239,6300622
11000015,459839,6301162
11000017,507910,6176686
11000018,459839,6301162
11000019,465759,6305422
11000020,461929,6303042
11000021,456379,6294742
11000022,464489,6304852
11000062,457679,6295942
11000063,454759,6295182
11000064,460311,6300736
11000065,464272,6309999
11000068,458295,6297417
11000069,458295,6297417
11000070,453426,6294510
11000071,453426,6294510
11000072,454759,6295182
11000073,464272,6309999
11000074,465759,6305422
11000075,465759,6305422
11000076,464482,6304839
11000083,507910,6176686
11000084,507910,6176686
11000085,463620,6310414
11000086,457399,6294087
11000087,465830,6297976
11000088,465629,6298049
11000089,465672,6298005
11000090,465558,6297623
11000091,469771,6306927
11000092,507910,6176686
11000093,466193,6297971
11000094,460147,6296509
11000095,468437,6305685
11000096,457228,6297064
11000097,507910,6176686
11000098,460911,6297492
11000099,458252,6299405
11000100,507910,6176686
11000101,507910,6176686
11000102,461262,6304771
11000103,507910,6176686
11000104,462727,6300435
11000105,458845,6295484
11000106,463226,6303610
11000107,463226,6303610
11000109,463299,6304492
11000110,461929,6303042
11000111,456379,6294742
11000280,507910,6176686
11000281,458252,6299405
11000282,461262,6304771
11000283,465851,6312725
11000284,465842,6312705
11000285,459825,6305224
11000286,459825,6305224
11000287,460198,6300581
11000288,507910,6176686
11000289,469660,6315874
11000290,507910,6176686
11000291,507910,6176686
11000292,507910,6176686
11000293,457167,6294924
11000294,457478,6296312
11000295,459389,6296358
11000296,464072,6302659
11000297,464750,6301354
11000298,465423,6300183
11000299,465727,6305583
11000300,465732,6305346
11000301,465999,6305336
11000302,468026,6297420
11000303,467932,6297566
11000310,463828,6310281
11000311,464067,6309764
11000312,464338,6309995
11000313,453961,6294526
11000314,454611,6295589
11000315,455512,6294786
11000316,460311,6300736
11000317,507910,6176686
11000318,456275,6294476
11000319,456275,6294476
11000320,463281,6303527
11000321,463281,6303527
11000322,463318,6303520
11000323,463318,6303520
11000324,464454,6301074
11000325,464454,6301074
11000326,466116,6299568
11000327,466116,6299568
11000328,456863,6300702
11000329,456863,6300702
11000330,459552,6304798
11000331,459552,6304798
11000332,459229,6304794
11000333,459229,6304798
11000334,507910,6176686
11000335,456398,6294405
11000336,456398,6294405
11000337,456431,6294503
11000338,456431,6294503
11000339,457174,6294077
11000340,457174,6294077
11000344,463620,6310414
11000347,456528,6294628
11000348,456384,6294651
11000349,456313,6294826
11000350,467810,6297606
11000351,467994,6297515
11000352,467977,6297438
11000353,458252,6299405
12000002,479289,6297572
12000003,489559,6291232
12000004,478399,6285172
12000005,507910,6176686
12000091,491345,6311217
12000092,491569,6311541
12000098,489559,6291232
12000101,489559,6291232
12000102,479289,6297572
12000103,479289,6297572
12000111,478126,6282419
12000112,490101,6300976
12000113,492107,6304486
12000114,507910,6176686
12000115,472083,6290242
12000116,507910,6176686
12000117,507910,6176686
12000118,475126,6294636
12000119,469807,6287820
12000120,493244,6304322
12000121,507910,6176686
12000122,478624,6286772
12000123,473051,6290301
12000124,489511,6302793
12000125,489849,6303476
12000126,469678,6287007
12000127,470080,6289151
12000128,476349,6284801
12000129,507910,6176686
12000130,493397,6304031
12000131,460582,6281950
12000132,474485,6285538
12000133,470518,6284186
12000134,467236,6285691
12000135,491345,6311217
12000136,494300,6312372
12000137,494300,6312372
12000138,490488,6310637
12000139,490488,6310637
12000278,478399,6285172
12000417,473117,6291098
12000418,473117,6291098
12000419,494147,6312114
12000420,507910,6176686
12000422,491569,6311541
12000423,507910,6176686
12000424,507910,6176686
12000425,475126,6294636
12000426,507910,6176686
12000427,473051,6290301
12000428,507910,6176686
12000429,470080,6289151
12000430,507910,6176686
12000431,491816,6311485
12000432,491816,6311485
12000433,492609,6311859
12000434,492609,6311859
12000435,491010,6310813
12000436,491010,6310813
12000437,472406,6293786
12000438,472406,6293786
12000439,473218,6291614
12000440,473218,6291614
12000449,489188,6291430
12000450,489506,6291368
12000451,489710,6291200
12000452,473121,6293561
12000453,473121,6293561
12000454,478054,6286878
12000455,478054,6286878
12000456,473413,6287534
12000457,473413,6287534
12000458,473566,6287549
12000459,473566,6287549
12000460,473345,6287571
12000461,473345,6287571
12000462,473420,6287575
12000463,473420,6287575
12000464,477804,6281548
12000465,477804,6281548
12000466,489870,6303438
12000467,489870,6303438
12000468,489920,6303552
12000469,489920,6303552
12000470,491826,6304455
12000471,491826,6304455
12000472,492349,6304141
12000473,492349,6304141
12000474,491969,6304380
12000475,491969,6304380
12000476,493254,6304166
12000477,493332,6304207
12000478,493227,6302488
12000479,493227,6302488
12000480,492940,6304291
12000481,492940,6304291
12000482,477713,6282482
12000483,477713,6282482
12000484,476794,6282871
12000485,476794,6282871
12000486,477922,6282775
12000487,477922,6282775
12000488,472470,6293470
12000489,472470,6293470
12000490,477496,6294524
12000491,477496,6294524
12000492,475745,6294608
12000493,475745,6294608
12000494,472903,6287887
12000495,472903,6287887
12000496,472977,6287830
